type_id,kind,name,file,start_line,end_line,loc_total,loc_nonempty,language,target
8af8181f728a0ecfa42b714c6fdbb0ddd94c96cb,class,TokenData,backend/app/schemas/user.py,69,70,2,2,Python,prod
a4f972b79f9d085c6824147d58c8934cd89b2121,class,PasswordChange,backend/app/schemas/user.py,73,75,3,3,Python,prod
8daa9ede0b6263cabf3165b90fb00b26359ed53c,class,BitbucketType,backend/app/services/bitbucket_client.py,24,27,4,4,Python,prod
4ea5c890c0ad473e6d7436bb5e982ab9e9ab3640,class,BitbucketAPIError,backend/app/services/bitbucket_client.py,30,35,6,6,Python,prod
71711bace1cd430a32655b978d9475c92e22e7ab,class,BitbucketAuth,backend/app/services/bitbucket_client.py,39,47,9,9,Python,prod
0f346d31d7ca7b402b8303abff8b9f54ad85dc17,class,CacheService,backend/app/services/cache_service.py,15,150,136,114,Python,prod
f8b161883c0bf9a56576c2d56acb1efee5888d31,class,ConfidenceFactors,backend/app/services/confidence_scoring.py,23,65,43,40,Python,prod
2d19274c63a69926cb529e97f743ed4029b3df74,class,ConfidenceScoringService,backend/app/services/confidence_scoring.py,68,429,362,297,Python,prod
444a8cfcb168b9fb79de8853946da02941abbf77,class,ConfluenceService,backend/app/services/confluence_service.py,12,580,569,532,Python,prod
538b1e20b5b19cc5a6d8fc7a44217183f1a51f0a,class,JiraKeyContext,backend/app/services/confluence_service.py,261,265,5,5,Python,prod
071f31f63d52735ee44ce5b17c2aedf3a0f9456c,class,ProviderConfig,backend/app/services/git_import_service.py,32,49,18,17,Python,prod
1e2b4203ba9ec3e54f8573e6dc741d79c1eac096,class,GitImportService,backend/app/services/git_import_service.py,52,529,478,407,Python,prod
f22f6a337ac37e771f89d901bd189dedcf505e89,class,GitHubAPIError,backend/app/services/github_client.py,10,11,2,2,Python,prod
85d6e3804cac9b97362556649918e677dcba8bd1,class,JiraAuthStrategy,backend/app/services/jira/auth_strategy.py,9,48,40,32,Python,prod
8c8befcc3b7562a53089e5fe5e7504a1f6f30929,class,BasicAuthStrategy,backend/app/services/jira/auth_strategy.py,51,96,46,36,Python,prod
fa1082736c818c563fee8fe02cea6935be2f8c7f,class,BearerAuthStrategy,backend/app/services/jira/auth_strategy.py,99,145,47,37,Python,prod
90bd6f9e0798c0be89e3cdc9d79d4df5ae284057,class,JiraAuthFactory,backend/app/services/jira/auth_strategy.py,148,201,54,43,Python,prod
dfe0a20d1e04819616e1c237d5c13eafe18c10f9,class,JiraBoardService,backend/app/services/jira/board_service.py,16,378,363,288,Python,prod
e0e7ded36889d75f69f4d6bd810fbdc4874f9b8f,class,CircuitBreaker,backend/app/services/jira/circuit_breaker.py,13,176,164,136,Python,prod
d49710816d4014f623a20f21ef51fe654e445699,class,JiraHttpClient,backend/app/services/jira/http_client.py,15,216,202,166,Python,prod
a94aab25a1044a63c1dc8ff7d0155738bb3f15f0,class,JiraService,backend/app/services/jira/jira_service.py,50,624,575,451,Python,prod
0f9e9a284f8ddf2633d19f61dcea744889506a34,class,JiraProjectService,backend/app/services/jira/project_service.py,17,498,482,389,Python,prod
90ac52df2b95b22a3c9ce5b548e19f5ad829701c,class,JiraAuthError,backend/app/services/jira/response_handler.py,13,15,3,3,Python,prod
70699cdcd78302c50762633f304f68f533d63827,class,JiraUnexpectedResponse,backend/app/services/jira/response_handler.py,18,20,3,3,Python,prod
f91ad748dc89b602bfa37f34a752129c155b1e28,class,JiraResponseHandler,backend/app/services/jira/response_handler.py,23,165,143,119,Python,prod
5fc26fd2e554d3d9269da0b9dd51d82a77933f08,class,JiraApiVersionResolver,backend/app/services/jira/version_resolver.py,9,135,127,102,Python,prod
f0e1a083008b17e852c39a2ac70aeb3490fe46e1,class,FieldType,backend/app/services/jira_field_mapper.py,17,32,16,16,Python,prod
bdaae5d4284c84d640d7eda5b76ae08e656baaae,class,DiscoveryStrategy,backend/app/services/jira_field_mapper.py,35,42,8,8,Python,prod
921dea10496c9ceb0e362ae2e11cc60bb3455c31,class,JiraFieldMapper,backend/app/services/jira_field_mapper.py,45,571,527,443,Python,prod
3ecb6df047d0505cb54ab6438256631c0760144b,class,QualityReportPDF,backend/app/services/report_generator.py,32,122,91,82,Python,prod
eded237c8d3a13152f68c0d23a992fdde51cf696,class,ReportGeneratorService,backend/app/services/report_generator.py,125,593,469,414,Python,prod
b0140637afd19e24b4dc19067068fe0f8725f2da,class,RepositoryResolver,backend/app/services/repository_resolver.py,9,110,102,90,Python,prod
37ba922eacc1749b271a386cc42785fc1b3b1419,class,InputValidator,backend/app/services/rule_execution_engine.py,20,138,119,95,Python,prod
4f2202cc98c5f57b41d6c8b5faa029fc9936c7e7,class,ExecutionContext,backend/app/services/rule_execution_engine.py,141,193,53,42,Python,prod
81b43e6c9c53a2b6bbffe184a8a1029b2f73e21d,class,NodeExecutor,backend/app/services/rule_execution_engine.py,196,201,6,5,Python,prod
d3ea45ad09334ef15063b46cb4e5062e13b1d63a,class,CommitSourceExecutor,backend/app/services/rule_execution_engine.py,204,238,35,27,Python,prod
2136d0d1056232635cd803e98d68f8fa9d7abcb9,class,JiraIssueSourceExecutor,backend/app/services/rule_execution_engine.py,241,281,41,34,Python,prod
d6ad55caf1ef4b0e0a0487028a25e291c404e9c2,class,ConfluenceSourceExecutor,backend/app/services/rule_execution_engine.py,284,317,34,28,Python,prod
5feff5f4788ff0afba3e1510cc45fbada3fcb07f,class,TestRailSourceExecutor,backend/app/services/rule_execution_engine.py,320,383,64,52,Python,prod
69ba428301b7339ed98ac6c38b00fc7eb5708732,class,ManualArtifactSourceExecutor,backend/app/services/rule_execution_engine.py,386,460,75,65,Python,prod
094d7ac7b942341d68da1cdbeb47df0b76926bfc,class,JiraKeyExtractorExecutor,backend/app/services/rule_execution_engine.py,463,525,63,55,Python,prod
a533e8301f3cc621a468a0c3c5985793c2c5040e,class,FilterNodeExecutor,backend/app/services/rule_execution_engine.py,528,588,61,50,Python,prod
952078580c11c26e59ace4a5145946e44ce2dc98,class,DecisionNodeExecutor,backend/app/services/rule_execution_engine.py,591,636,46,37,Python,prod
e0f36e2bdd9c9479d1266e0562795083e7c6896b,class,TransformNodeExecutor,backend/app/services/rule_execution_engine.py,639,679,41,33,Python,prod
910c9718233a2438999c922c40f2181e5345da4b,class,QueueReviewActionExecutor,backend/app/services/rule_execution_engine.py,682,717,36,28,Python,prod
fb9f8be94fcf2a485f8274c3c359b69aec9e2e8e,class,CreateLinkActionExecutor,backend/app/services/rule_execution_engine.py,720,858,139,113,Python,prod
c29448a12ef37136fdf2daadf5c07140dad72950,class,RuleExecutionEngine,backend/app/services/rule_execution_engine.py,861,988,128,104,Python,prod
ef463caa522092df3cd41378e49df34860333102,class,BoardSyncResult,backend/app/services/sync/board_sync_service.py,23,33,11,9,Python,prod
5fd726f825806648f0573dba0d84ef1b3d55abc0,class,BoardSyncService,backend/app/services/sync/board_sync_service.py,36,244,209,171,Python,prod
dab6aca81bd1862214cc0ca6b7a3903cb4d7bd69,class,IssueSyncResult,backend/app/services/sync/issue_sync_service.py,20,31,12,10,Python,prod
9a3a3698cb5ea8d97c2955f677f824ea058a0491,class,IssueSyncService,backend/app/services/sync/issue_sync_service.py,34,459,426,363,Python,prod
219c65e8f556853632fb85f6fa68cd8dd1937d42,class,ProjectSyncResult,backend/app/services/sync/project_sync_orchestrator.py,28,47,20,16,Python,prod
3f3e4a479ff4f96c2ed6b412511544cfd8233767,class,ProjectSyncOrchestrator,backend/app/services/sync/project_sync_orchestrator.py,50,349,300,256,Python,prod
b7e35004913e540022b422993c6b2d3fed1d57f5,class,SnapshotResult,backend/app/services/sync/sprint_snapshot_service.py,20,30,11,9,Python,prod
9c6233e3645e5319c87343271df3702b756be8df,class,SprintSnapshotService,backend/app/services/sync/sprint_snapshot_service.py,33,265,233,194,Python,prod
d6e2d549655140f055611cf179de59449adfbf1d,class,WorklogSyncResult,backend/app/services/sync/worklog_sync_service.py,24,34,11,9,Python,prod
d07d416a51d6baa773e95302bbe9e4fea11307e1,class,WorklogSyncService,backend/app/services/sync/worklog_sync_service.py,37,268,232,198,Python,prod
49017a94ff2f15d38c0f36d4ef9854ea376ec383,class,TaskStatus,backend/app/services/task_manager.py,16,21,6,6,Python,prod
2c52b81fae53794db66ce4c7b6d97c68729fc629,class,TaskInfo,backend/app/services/task_manager.py,23,55,33,32,Python,prod
159abc921059754552f8c83b0c7468c56bea654b,class,TaskManager,backend/app/services/task_manager.py,57,290,234,198,Python,prod
d645d2b062331a3a0c8780f110f1966151c75d0c,class,SimilarityResult,backend/app/services/text_similarity.py,28,35,8,8,Python,prod
df1e12ef0a4fe871d3233117b2bae20af3c1c0ff,class,TextSimilarityService,backend/app/services/text_similarity.py,38,447,410,338,Python,prod
71fb025e0f7ee2baf7fbbb452fcdd3b0ca6458b6,class,ConfluenceSyncTask,backend/app/tasks/confluence_tasks.py,22,67,46,42,Python,prod
b0959d2910d24dbe87826457be1fb10290ce5722,class,JiraSyncTask,backend/app/tasks/jira_tasks.py,25,70,46,42,Python,prod
fadc1e0f55e3200963de29a2f6a4119d3dacdd61,class,DummyUser,backend/inspect_project_api.py,6,8,3,3,Python,prod
7a2c1dbe2205a84e6b40d72185dce7996a7e62d7,class,QueryLogger,backend/scripts/profile_performance.py,48,83,36,30,Python,prod
0bbd2505c4bd3e3d22b7c7f755c773039b1bee44,class,DummyPR,backend/tests/test_analytics_dora.py,9,14,6,6,Python,test
c8df51c943bb7c41af0cb7c52fcd2b8d0c34a417,class,DummyIncident,backend/tests/test_analytics_dora.py,17,20,4,4,Python,test
054f78f3824810ee17c6bc60a32d034c841e631b,class,TestBitbucketClientHelpers,backend/tests/test_bitbucket_integration.py,32,95,64,53,Python,test
f284e5d825167afd37118775405b122ba00512f5,class,TestBitbucketClientAPI,backend/tests/test_bitbucket_integration.py,98,214,117,101,Python,test
9950c4914c3afff6e26fead58c45aa3e73d5c319,class,TestBitbucketWebhook,backend/tests/test_bitbucket_integration.py,217,348,132,120,Python,test
da668ac61713efa68a86fa946b2ba6630fc2a321,class,TestBitbucketSettings,backend/tests/test_bitbucket_integration.py,351,410,60,52,Python,test
21430f9247631008f9d548a289aa87bd76ec9e23,class,TestGitWebhooks,backend/tests/test_git_endpoints.py,54,222,169,149,Python,test
364341fbdd2ad3d45c4c585566fb7f8c3e10246a,class,TestGitMetrics,backend/tests/test_git_endpoints.py,225,374,150,134,Python,test
b552cd50a9cdcd7d8222d2d074c2b327b94df19b,class,TestCIIntegration,backend/tests/test_git_endpoints.py,377,466,90,82,Python,test
6ad911548a09209bb5cf12faa96fe0ad51b7e67b,class,TestRepositoryManagement,backend/tests/test_git_endpoints.py,469,499,31,27,Python,test
74ec367fb1cdea8b9670e4208a2ecaf98e468847,class,TestHealthCheck,backend/tests/test_git_endpoints.py,502,515,14,12,Python,test
b88960fb646634e086240ec78306cfb866be2ceb,class,_DummyResult,backend/tests/test_git_metrics.py,13,21,9,7,Python,test
bce912e4671557c0f69ecd8b8d01380f4e41b303,class,_DummyDB,backend/tests/test_git_metrics.py,24,29,6,5,Python,test
64551dd66f47243bb9fe01c4d0379162515637da,class,TestGoogleOAuth2,backend/tests/test_oauth_mfa.py,36,135,100,84,Python,test
f309b742c18cb67f493d7cfb40afa9d0eb086323,class,TestMicrosoftOAuth2,backend/tests/test_oauth_mfa.py,138,197,60,51,Python,test
9407b57de88fb1f3cbe40700017c2189fff39a24,class,TestOAuthHelpers,backend/tests/test_oauth_mfa.py,200,217,18,15,Python,test
8f87df156c34b7d63d8e8cbab6f5fc17cee4343a,class,TestMFACore,backend/tests/test_oauth_mfa.py,220,329,110,83,Python,test
e46ec9f5033635130f1e682428e0d66b28d916af,class,TestOAuth2Endpoints,backend/tests/test_oauth_mfa.py,332,368,37,29,Python,test
cdf02419645996800b53dc1c5bad124269d94506,class,TestMFAEndpoints,backend/tests/test_oauth_mfa.py,371,445,75,63,Python,test
c52dd2e3dbe4ff1ef5cd8577d7dfc31bd149795a,class,TestInputValidator,backend/tests/test_security_input_validation.py,17,236,220,179,Python,test
ec3faa75dbcbe8f7377065d5abaf56f81f68d990,class,TestSecurityIntegration,backend/tests/test_security_input_validation.py,239,262,24,19,Python,test
840eb0046668ba7afd7f4060c9b8f10b433097e6,class,TestPerformance,backend/tests/test_security_input_validation.py,269,298,30,23,Python,test
79c395d7598aa8d9a4a8f8f490f0b1f4104ca6a6,class,_CompatDeclarativeBase,backend/tests/test_traceability.py,20,21,2,2,Python,test
03f8f0adad746f46ec85be10ca1357ca3e8ab4ed,class,_NoopLimiter,backend/tests/test_traceability.py,27,31,5,5,Python,test
c8269726d869ce1daccb37c543c7f720efd2e3a1,class,_DummyArtifact,backend/tests/test_traceability.py,52,55,4,4,Python,test
61c382e2b929ab82d3472b09731f0bd593c14eb8,class,_DummyResult,backend/tests/test_traceability.py,58,66,9,7,Python,test
c7ae3b8497b367d83814cbf4f3e900f513a76d29,class,_DummySession,backend/tests/test_traceability.py,69,76,8,7,Python,test
6f8988eaac350995dc3b800efadaadd4805aefab,class,_MatrixResult,backend/tests/test_traceability.py,79,90,12,10,Python,test
c1cd8bff7daaa7b0ad74ea16bdaa94bbbe31bf97,class,_MatrixSession,backend/tests/test_traceability.py,93,103,11,10,Python,test
7f65cab20c41cf675e46840da549b04b7582b372,interface,AdvancedFieldMappingProps,frontend/src/components/AdvancedFieldMapping.tsx,29,34,6,6,TypeScript,prod
d5b0486c32ffd296f9820f7addad62df7624d96f,interface,AnalyticsFiltersProps,frontend/src/components/AnalyticsFilters.tsx,23,31,9,9,TypeScript,prod
6ec57f1835d3baf31e6de48849983f3f432c9cbc,interface,BackfillStep,frontend/src/components/BackfillProgressDialog.tsx,20,26,7,7,TypeScript,prod
c9822d85d074dac712976bf6824fe7ec38bc2c6f,interface,BackfillProgressDialogProps,frontend/src/components/BackfillProgressDialog.tsx,28,32,5,5,TypeScript,prod
df616e56ccd40e93be048d225f1849edf867c63c,interface,Project,frontend/src/components/DashboardFilters.tsx,21,24,4,4,TypeScript,prod
bef7e7f7ee91c360691cf11a82abad1c24504914,interface,DashboardFiltersProps,frontend/src/components/DashboardFilters.tsx,26,34,9,9,TypeScript,prod
f11672a7030402a8f69353aef8f4c534614bdcd8,interface,EmptyStateAction,frontend/src/components/EmptyState.tsx,4,8,5,5,TypeScript,prod
78e91b884aa7fe763e1e0de66e18579e7d9a39dd,interface,EmptyStateProps,frontend/src/components/EmptyState.tsx,10,19,10,10,TypeScript,prod
510647523d0f3759f03f83d892ab02e53a3fa756,interface,HelpStep,frontend/src/components/HelpPanel.tsx,22,25,4,4,TypeScript,prod
f44f438233de55e2ce9207dddf9ad5ff07969730,interface,HelpPanelProps,frontend/src/components/HelpPanel.tsx,27,35,9,9,TypeScript,prod
c55e856258200def5cc5340f52298a2c7df0e2f1,interface,HelpTooltipProps,frontend/src/components/HelpTooltip.tsx,6,12,7,7,TypeScript,prod
51595562581b0f5e139c67fa74120da1b703dbda,interface,IntegrationCardProps,frontend/src/components/IntegrationCard.tsx,13,30,18,18,TypeScript,prod
eb3a02f59d0db4fdd5c58332f163cf2830a1d51f,interface,KPIMetric,frontend/src/components/KPIBar.tsx,10,19,10,10,TypeScript,prod
278b1c32ae78bd3982ef28ed1c236429ff248534,interface,KPIBarProps,frontend/src/components/KPIBar.tsx,21,23,3,3,TypeScript,prod
80a4d3d638e97d250cca5967c13d175c8237bb84,interface,NavigationItem,frontend/src/components/Layout.tsx,47,52,6,6,TypeScript,prod
9a9087dbfe3354fc6f365bcd89864358fddb32da,interface,NavigationGroup,frontend/src/components/Layout.tsx,54,57,4,4,TypeScript,prod
6c8d06a102616ce556b0253f570ce722b64d6224,interface,OnboardingWizardProps,frontend/src/components/OnboardingWizard.tsx,30,34,5,5,TypeScript,prod
fcfd83b71165698a125ea7aac7650fb41c30ef26,interface,JiraProject,frontend/src/components/OnboardingWizard.tsx,37,41,5,5,TypeScript,prod
6d84de8ea841d88e2c5b00cd9063e0d3a83dad0f,interface,OnboardingState,frontend/src/components/OnboardingWizard.tsx,43,62,20,20,TypeScript,prod
8a0571060a56f68690cfd0d4bb1220f0d5fd5fac,interface,OptionalIntegrationsProps,frontend/src/components/OptionalIntegrations.tsx,15,23,9,9,TypeScript,prod
19d77b54bf7c53e77f158592a12cec147b3df509,interface,QuickSetupPanelProps,frontend/src/components/QuickSetupPanel.tsx,27,39,13,13,TypeScript,prod
4187402b8534071deed16707723eae5969094db2,interface,RepositoryStatus,frontend/src/components/RepositoryStatus/RepositoryStatusChip.tsx,10,14,5,5,TypeScript,prod
21b4c5bd770166e0a830ff10ddf83b935a07c2e6,interface,RepositoryStatusChipProps,frontend/src/components/RepositoryStatus/RepositoryStatusChip.tsx,16,20,5,5,TypeScript,prod
24052c18249c1ef0a4eed3c524ad56ba514ec84d,interface,RepositorySyncButtonProps,frontend/src/components/RepositoryStatus/RepositorySyncButton.tsx,20,26,7,7,TypeScript,prod
6a2afb670cf3cab86a5f11848128c2eb5d708fb4,interface,SyncOptions,frontend/src/components/RepositoryStatus/RepositorySyncButton.tsx,28,32,5,5,TypeScript,prod
963c3d458a1b4836609507584fdbb9d5bc706f83,interface,RequireAuthProps,frontend/src/components/RequireAuth.tsx,6,8,3,3,TypeScript,prod
327e16d4f2da9173ac0eafff8d984444162fa166,interface,SuggestedLinksPanelProps,frontend/src/components/SuggestedLinksPanel.tsx,54,57,4,4,TypeScript,prod
4968775cbf66d424849875c49e1c3022b59de8da,interface,SyncStep,frontend/src/components/SyncProgressDialog.tsx,20,27,8,8,TypeScript,prod
6e4368c9b368bdea0840a2baad856861e924fb51,interface,SyncProgressDialogProps,frontend/src/components/SyncProgressDialog.tsx,29,36,8,8,TypeScript,prod
c659fa3b2b65c5e776393310499fa126e96a0eb4,interface,TableSkeletonProps,frontend/src/components/TableSkeleton.tsx,13,18,6,6,TypeScript,prod
8bc077b0706940d9f8628b3faed3eb1800a73c03,interface,Toast,frontend/src/components/ToastProvider.tsx,4,9,6,6,TypeScript,prod
e944d059416453492b924de67a35a23fe737a1f2,interface,ToastContextType,frontend/src/components/ToastProvider.tsx,11,17,7,7,TypeScript,prod
0772a68faad3d433b3185d4b90e9c174cdfa1b59,interface,ToastProviderProps,frontend/src/components/ToastProvider.tsx,29,31,3,3,TypeScript,prod
a8950a5bea8a36f2bc6b03c15a2f5d024a255650,interface,VelocityDataPoint,frontend/src/components/VelocityChart.tsx,19,23,5,5,TypeScript,prod
553bde25ad49710cb131a8bb474acd1b20337532,interface,VelocityChartProps,frontend/src/components/VelocityChart.tsx,25,30,6,6,TypeScript,prod
72ee69fa21cef0fd6c8b5c5e48c697a2d7e40bde,interface,CFDVisualizationProps,frontend/src/components/capacity/CFDVisualization.tsx,62,66,5,5,TypeScript,prod
341b102654e21a364be6af2dd363e7914d27e323,interface,CapacitySettingsPanelProps,frontend/src/components/capacity/CapacitySettingsPanel.tsx,57,62,6,6,TypeScript,prod
970a9964c8f8871fae52aef7615b374ff40d9902,interface,TeamHealthDashboardProps,frontend/src/components/capacity/TeamHealthDashboard.tsx,43,47,5,5,TypeScript,prod
faee20f439cbd32c1be91ede2e61f78bdf9af3e9,interface,QualityDashboardProps,frontend/src/components/quality/QualityDashboard.tsx,84,88,5,5,TypeScript,prod
486a111af8676857c47c7aadc243a168060ee14c,interface,QualityReportPanelProps,frontend/src/components/quality/QualityReportPanel.tsx,54,57,4,4,TypeScript,prod
4dfd951c8d91ab6f709c4d29f277aaeaefcd8221,interface,MFASettingsProps,frontend/src/components/security/MFASettings.tsx,55,57,3,3,TypeScript,prod
6a5738a7d7fa52b21cd0c90d23b2d1d925eaea4e,interface,Props,frontend/src/components/testing/TestAnalyticsDashboard.tsx,75,79,5,5,TypeScript,prod
752a7f7cb89792deababef2af118152da02a2b3b,interface,DataConsistencyPanelProps,frontend/src/components/traceability/DataConsistencyPanel.tsx,62,65,4,4,TypeScript,prod
51238bdbd423473cdfaf2d9726125749c0c486d4,interface,ImpactAnalysisPanelProps,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,40,44,5,5,TypeScript,prod
dda0235dc7ccac0a5273622e140247db77dd570b,interface,ImportExportDialogProps,frontend/src/components/traceability/ImportExportDialog.tsx,18,24,7,7,TypeScript,prod
beed81051f10127f3e5e70aa8aa62e29208a6511,interface,TabPanelProps,frontend/src/components/traceability/ImportExportDialog.tsx,26,30,5,5,TypeScript,prod
0572a059a30bf444abf47bb92e0607adfae67cc7,interface,OrphanedArtifactsPanelProps,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,39,42,4,4,TypeScript,prod
9ccdaf23f849104d751a92b7e84d6786a72c1a5e,interface,PropertiesPanelProps,frontend/src/components/traceability/PropertiesPanel.tsx,16,19,4,4,TypeScript,prod
57a8584b073f093c6434869519577d55fb9b401f,interface,NodeFilters,frontend/src/components/traceability/PropertiesPanelEditable.tsx,23,35,13,13,TypeScript,prod
36f4535d0f16af60a1f50410bb65e8d73af8dc55,interface,NodeConfig,frontend/src/components/traceability/PropertiesPanelEditable.tsx,37,52,16,16,TypeScript,prod
e051dccb0d4b21cce60873a79ee79af43eb12a4a,interface,NodeData,frontend/src/components/traceability/PropertiesPanelEditable.tsx,54,59,6,6,TypeScript,prod
25e5faf1427479dde5670d6708f5465eca0d7f6b,interface,PropertiesPanelEditableProps,frontend/src/components/traceability/PropertiesPanelEditable.tsx,61,65,5,5,TypeScript,prod
65190ecfdeb5da01ffd0d37ba9ea904a90c4f16e,interface,SyncHealthDashboardProps,frontend/src/components/traceability/SyncHealthDashboard.tsx,56,59,4,4,TypeScript,prod
158f4440b297c5b2d270728e72878d75c8bc713a,interface,TemplateDialogProps,frontend/src/components/traceability/TemplateDialog.tsx,21,25,5,5,TypeScript,prod
74f12f55e1a55ded81c7c06ec840b9acf59ae1fc,interface,ToolboxProps,frontend/src/components/traceability/Toolbox.tsx,27,30,4,4,TypeScript,prod
a1f16b5fb489722cbd36e8c6178af0f91782f747,interface,NodeTemplate,frontend/src/components/traceability/Toolbox.tsx,32,38,7,7,TypeScript,prod
58732d85cb7c45f69f51763c87263a898ac85341,interface,TraceabilityGraphProps,frontend/src/components/traceability/TraceabilityGraph.tsx,35,40,6,6,TypeScript,prod
b640eda025e35510462fb98d4a13bd613aca410c,interface,D3Node,frontend/src/components/traceability/TraceabilityGraph.tsx,42,52,11,11,TypeScript,prod
bc768d9feef02353dc366722c83c7221c847903c,interface,D3Link,frontend/src/components/traceability/TraceabilityGraph.tsx,54,58,5,5,TypeScript,prod
592cc2037e553ba5e57627ecd8c793b82f3cf377,interface,ValidationPanelProps,frontend/src/components/traceability/ValidationPanel.tsx,23,26,4,4,TypeScript,prod
237375cafb2d5bc63ac246d0a04eab93a98bfbaa,interface,BaseNodeProps,frontend/src/components/traceability/nodes/BaseNode.tsx,5,15,11,11,TypeScript,prod
19b9bedb157e52c8f50fe80d73d45ae7422586e4,interface,CapacityCalculation,frontend/src/hooks/useCapacityCalc.ts,98,102,5,5,TypeScript,prod
3d571b5ffff5d114d1ee907f8c191277602b392b,interface,UtilizationCalculation,frontend/src/hooks/useCapacityCalc.ts,105,109,5,5,TypeScript,prod
da8470e94602671c1e6bde97d0cd04ac4cff71ce,interface,TeamCapacityCalculation,frontend/src/hooks/useCapacityCalc.ts,112,117,6,6,TypeScript,prod
5fd4c57107e446e43c0f233016bc2ff5da92e075,interface,MemberCapacity,frontend/src/hooks/useCapacityCalc.ts,120,123,4,4,TypeScript,prod
6940c6d5e590f1d25c9736e909b4e38176f8c4a6,interface,DebounceStateResult,frontend/src/hooks/useDebounce.ts,192,201,10,10,TypeScript,prod
6f81d3f5e850783362592f56d86d6cf95a39aa29,interface,LoadingProgress,frontend/src/hooks/useParallelLoading.ts,12,16,5,5,TypeScript,prod
ab7207bd469bf3119e9779e9b60fa4e5a2f087c3,interface,LoadingState,frontend/src/hooks/useParallelLoading.ts,19,23,5,5,TypeScript,prod
98254439bfd20751e7dd56af2805233252cb960e,interface,UseParallelLoadingOptions,frontend/src/hooks/useParallelLoading.ts,26,33,8,8,TypeScript,prod
897be7c455fcf4243e2e971e35514581b5354ae9,interface,UseParallelLoadingResult,frontend/src/hooks/useParallelLoading.ts,36,53,18,18,TypeScript,prod
85d4e8ea70302ff84853df0fa31d7ea636a7e257,interface,StatusStats,frontend/src/hooks/useTaskStatuses.ts,14,21,8,8,TypeScript,prod
02a621cd4282b6ac4e10457573eb0d8ad8ed0454,interface,TaskWithStatus,frontend/src/hooks/useTaskStatuses.ts,147,149,3,3,TypeScript,prod
61bcc9bf58951f3295887b01ac2be2b1c3e3e2e5,interface,ConfluenceSpace,frontend/src/pages/Knowledge.tsx,21,24,4,4,TypeScript,prod
073b363899db5799c816ebade4d25f1e9195e4e4,interface,ConfluencePage,frontend/src/pages/Knowledge.tsx,27,35,9,9,TypeScript,prod
03be69b9ee4f2f6bc2a57088e63ae413cd1d17a7,interface,RequirementRow,frontend/src/pages/Knowledge.tsx,38,42,5,5,TypeScript,prod
2058a2b4bc8be0b6051c96699b1cbcd509672b75,interface,ApiError,frontend/src/pages/Knowledge.tsx,46,49,4,4,TypeScript,prod
a4db2f29d3130c3f9a128a29457fda905c336c1f,interface,Board,frontend/src/pages/ProjectDetail.tsx,90,94,5,5,TypeScript,prod
d589f97f8d427ccc782c419b6b55ec5dccbb4c21,interface,TeamMemberDisplay,frontend/src/pages/ProjectDetail.tsx,97,103,7,7,TypeScript,prod
9d95562ebf6b980a8daa35e1df8982c10e6e178d,interface,BudgetOverrunItem,frontend/src/pages/ProjectDetail.tsx,106,109,4,4,TypeScript,prod
982fedbfab557f6620bb3d11efceecb7d24cd3c2,interface,ApiError,frontend/src/pages/ProjectDetail.tsx,112,115,4,4,TypeScript,prod
3af47ac6f33a1154eeee919b05157676f13b5562,interface,TabPanelProps,frontend/src/pages/ProjectDetail.tsx,122,126,5,5,TypeScript,prod
ba8c4e4637883695e3ae2c9b0d4b94ef61e2bca4,interface,TabPanelProps,frontend/src/pages/Quality.tsx,24,28,5,5,TypeScript,prod
a8be469a4ec72513c42f085385f603869017aaeb,interface,TabPanelProps,frontend/src/pages/Settings.tsx,26,30,5,5,TypeScript,prod
17c2e0a799e6e9a6b0cdf915ac7de8b792c71c62,interface,TabPanelProps,frontend/src/pages/SprintCapacity.tsx,27,31,5,5,TypeScript,prod
6bd6a22db1d1ae6418bc7a247de5f83ecc251e93,interface,TaskRow,frontend/src/pages/Tasks.tsx,29,32,4,4,TypeScript,prod
0691c430307fe875392915cf0619d2ed519a6226,interface,TabPanelProps,frontend/src/pages/Testing.tsx,21,25,5,5,TypeScript,prod
e7eb19a480c25cb6ad04a32275d417da61eed25b,interface,CoverageFile,frontend/src/pages/Testing.tsx,36,42,7,7,TypeScript,prod
a152e7a0508fd0b5ad690e5067eccf9f2d855914,interface,BackfillState,frontend/src/pages/Traceability.tsx,57,62,6,6,TypeScript,prod
0cc1e6dfce095710006e871daa2bf3669711d8ea,interface,LinkTypeBreakdown,frontend/src/pages/Traceability.tsx,67,73,7,7,TypeScript,prod
1ce793663cc6246eab729c44ede214991d9a8eba,interface,TypeRow,frontend/src/pages/Traceability.tsx,75,87,13,13,TypeScript,prod
f5e34b0e906ed5fbcfa8c3e6f869493e0090c3d7,interface,FlowColumn,frontend/src/pages/Traceability.tsx,89,92,4,4,TypeScript,prod
120d758ab62beb4e3bf8253477b9e22a00148d52,interface,RuleExecutionDisplay,frontend/src/pages/TraceabilityExecutionHistory.tsx,34,40,7,7,TypeScript,prod
cab890a651f15ae2db35859411d1e88727953892,interface,TabPanelProps,frontend/src/pages/TraceabilityVisualization.tsx,47,51,5,5,TypeScript,prod
